Angle,Distance,Outer Left,Left,Centre,Right,Outer Right,Bump Left,Bump Right
0,25,165848,69812,68152,73520,112160,15608,12016
0,25,162668,69668,67908,73072,110916,15564,12012
0,25,161904,69420,67656,72716,109880,15556,12012
0,25,160128,69128,67364,72320,108488,15516,11964
0,25,157152,68592,66832,71584,106476,15416,11916
0,25,156468,68492,66728,71484,105960,15416,11872
0,25,154764,68300,66640,71288,105764,15420,11876
0,25,153452,68004,66388,71144,104616,15320,11824
0,25,153888,67912,66104,70640,103324,15324,11776
0,25,155620,68108,66448,71096,104468,15380,11828
0,25,156188,68300,66540,71180,104760,15416,11820
0,25,156924,68400,66640,71388,105280,15368,11876
0,26,161680,70780,68816,73668,107768,16072,12388
0,26,162700,71024,69164,74120,109060,16128,12436
0,26,162784,71220,69360,74208,109680,16172,12436
0,26,162452,71112,69300,74356,109672,16168,12428
0,26,162600,71116,69348,74460,110096,16168,12476
0,26,162888,71416,69548,74608,110972,16168,12480
0,26,162852,71216,69452,74612,110612,16172,12476
0,26,163360,71360,69596,74812,111496,16168,12476
0,26,163800,71656,69892,75152,112364,16216,12528
0,26,165416,71836,70024,75340,113392,16248,13088
0,26,167156,72144,70288,75752,114968,16268,12580
0,26,167900,72336,70668,76196,116260,16360,12624
0,26,167468,72228,70568,76248,116096,16308,12612
0,26,167048,72236,70620,76144,116100,16308,12616
0,26,168244,72380,70716,76392,119620,16356,12616
0,26,168852,74184,70764,76404,117148,16356,12660
0,26,168316,72432,70672,76244,116780,16360,12620
0,26,167152,72140,70276,75648,115016,16312,12572
0,26,166600,71944,70080,75448,113712,16260,12568
0,26,165504,71800,69888,75104,113000,16264,12524
0,26,164952,71560,69696,74852,112076,16220,12528
0,26,164644,71460,69596,74704,111916,16220,12528
0,26,164764,71504,69740,75108,113008,16216,12524
0,26,164672,71600,69940,75316,114156,16268,12532
0,26,164448,71496,69936,75416,114420,16264,12568
0,26,163208,71444,69788,75260,114528,16264,12528
0,26,161736,71148,69692,75168,113756,16216,12520
0,26,160164,70856,69400,74772,115148,16168,12476
0,26,159260,70664,69208,76132,111496,16172,12432
0,26,158492,70376,68816,73984,110352,16076,12432
0,27,162620,72244,70584,76416,116688,16124,12476
0,27,162092,72092,70576,76368,116476,16172,12476
0,27,165948,72192,70628,76568,116948,16172,12484
0,27,164292,72488,70928,76812,118144,16176,12536
0,27,163736,72532,70916,76960,118236,16216,12524
0,27,164100,72336,70784,76768,117304,16172,12536
0,27,165436,72576,71016,77060,121176,16256,12576
0,27,165368,72484,70820,76812,117712,16212,12572
0,27,166164,72580,70916,76804,117916,16260,12572
0,27,167404,72724,71160,77256,119212,16264,12572
0,27,168288,72916,71352,77444,119936,16308,12612
0,27,170240,73268,71604,77748,121448,16360,12624
0,27,174972,73412,73612,78100,123064,16404,12660
0,27,172232,73592,72040,78336,126512,16448,12712
0,27,172896,73660,71892,78236,123516,16400,12712
0,27,170568,73456,71696,77996,122692,16448,12720
0,27,170736,73404,71744,77888,122428,16400,12716
0,27,170584,73496,71936,78240,123252,16352,12704
0,27,170632,73504,71944,78248,123784,16404,12716
0,27,172912,73648,72192,78596,124612,16452,12764
0,27,172712,73604,72136,78544,124032,16400,12712
0,27,172872,73504,71948,78248,122624,16400,12712
0,27,172640,73408,71648,77840,121748,16400,12668
0,27,173184,75220,71796,77900,121756,16408,12712
0,27,171224,73108,71556,77544,120612,16356,12664
0,27,174448,73064,71400,77184,119404,16356,12660
0,27,169116,72624,71060,76848,118116,16312,12620
0,27,168208,72628,70964,76748,118016,16308,12572
0,27,167552,72436,70772,76560,117084,16260,12572
0,27,168504,72724,71120,77164,118848,16312,12580
0,28,170516,73700,72036,78228,121240,16500,12760
0,28,170640,73600,72036,78232,120824,16500,12760
0,28,171412,73740,72188,78484,121808,16496,12760
0,28,173368,74040,72376,78676,122532,16596,12808
0,28,174024,73984,72420,80624,122372,16588,12848
0,28,174112,74140,72428,78572,122740,16592,12808
0,28,174652,74096,74248,78724,122952,16588,12852
0,28,175176,74188,72524,78716,123100,16588,12812
0,28,174756,74084,72420,78612,125056,16588,12844
0,28,172816,73644,71892,77764,120152,16544,12804
0,28,173256,73704,71936,77824,120040,16548,12760
0,28,174416,73904,72040,78024,120508,16552,12812
0,28,174576,73996,72080,78116,120288,16592,12812
0,28,174016,73700,71936,77872,119412,16544,12756
0,28,173452,73700,71936,77924,122672,16496,12804
0,28,173280,73800,72140,78180,120664,16496,12764
0,28,172028,73604,71944,77824,119468,16452,12764
0,28,170148,73296,71532,77420,117528,16388,13272
0,28,168588,73068,71300,76984,116728,16356,12668
0,28,168312,72964,71300,77188,116672,16404,12712
0,28,168740,73120,71360,77136,116876,16408,12672
0,28,169460,73016,71200,77036,116092,16400,12664
0,28,169636,73128,71264,76880,115996,16360,12624
0,28,168536,72824,71168,76740,115328,16360,12628
0,28,168352,72728,70968,76440,114704,16312,12624
0,28,168880,72920,71160,76832,116108,16356,12668
0,28,170204,73116,71348,77132,116400,16404,12668
0,28,170444,73216,71252,76928,115724,16408,12664
0,28,173384,73164,71348,77080,116348,16404,12668
0,28,170024,73216,71452,77176,116916,16400,12712
0,29,180084,76128,74364,83288,126988,17012,13128
0,29,179532,76092,74232,80780,126376,16972,13088
0,29,178436,75892,74028,80420,125068,16964,13080
0,29,177652,75556,73692,80088,123312,16876,13040
0,29,181244,75356,73392,79688,122748,16824,12944
0,29,177904,75312,73400,79636,122700,16780,12992
0,29,180300,75212,73296,79436,122184,16780,12944
0,29,176104,74968,73004,79040,120416,16772,12948
0,29,176488,75024,73008,79040,120632,16740,12904
0,29,177296,75168,73304,79388,121556,16780,12948
0,29,178416,75320,73356,79440,121976,16780,12904
0,29,179308,75416,73500,79740,122540,16828,12948
0,29,178912,75408,73592,79840,123004,16824,12948
0,29,179368,75556,73644,79996,124112,16832,12948
0,29,179860,75456,73592,79988,123736,16824,12996
0,29,178800,75364,73500,79792,123596,16828,12996
0,29,178424,75144,73328,79624,123008,16804,13548
0,29,181584,75208,73344,79432,122284,16824,12944
0,29,177360,75020,74968,79244,121832,16772,12948
0,29,174816,74676,72916,79000,121012,16788,12904
0,29,174480,74432,72672,78660,120036,16740,12856
0,29,174364,74428,72664,78700,120184,16728,12904
0,29,175452,74624,72716,78596,119496,16680,12896
0,29,176844,74884,72712,78740,119800,16732,12900
0,29,178532,75220,73256,79344,122300,16788,12952
0,29,180544,75628,73864,80168,125232,17592,13040
0,29,181040,75796,74036,80536,127024,16924,13040
0,29,179120,75592,73940,80492,126556,16924,13040
0,29,177828,75448,73788,80192,129420,16872,13036
0,29,177796,75244,73692,80192,126312,16820,13032
0,30,174292,75392,73736,80084,123784,16968,13088
0,30,174408,75108,73440,79844,122328,16924,13040
0,30,174432,75156,73396,79488,121496,16872,13044
0,30,175288,75208,73448,79640,121388,16876,13040
0,30,175844,75256,75356,79584,120804,16916,13036
0,30,176920,75356,73440,79580,120636,16920,13036
0,30,177284,75508,73544,79576,121064,16972,13044
0,30,178260,75752,73684,79976,122088,16972,13040
0,30,178908,75940,73976,80368,123168,16960,13124
0,30,179428,76044,74176,80520,123900,16968,13132
0,30,178888,76040,74124,80464,123956,16964,13136
0,30,178108,75940,73980,80220,123284,16964,13084
0,30,177852,75892,73880,80268,122864,16964,13084
0,30,179280,76088,74076,80420,123484,16964,13136
0,30,181436,76388,74276,80720,124784,17016,13136
0,30,183332,76632,74516,81068,125920,17064,13180
0,30,184196,76824,74760,81460,127156,17108,13228
0,30,185056,77012,75056,81756,128668,17156,13224
0,30,184428,76968,75004,81712,128252,17108,13232
0,30,186504,76824,74760,81404,127740,17104,13172
0,30,182304,76720,74756,81364,127480,17112,13228
0,30,182648,76700,74792,81544,127984,17872,13180
0,30,182364,76920,74904,81656,128888,17060,13224
0,30,182176,76944,74992,81792,129128,17140,13784
0,30,181140,76824,74908,81664,128412,17112,13228
0,30,179744,76368,74616,81216,127072,17056,13180
0,30,183140,76320,74560,81268,127232,17056,13180
0,30,181816,76672,74708,81312,128168,17064,13228
0,30,183300,76720,74856,81564,128636,17108,13228
0,30,183448,76768,74908,81512,129320,17156,13224
20,10,20568,3544,3092,3856,29624,1864,716
20,10,20520,3548,3088,3856,29572,1864,712
20,10,20564,3548,3088,3856,29464,1860,712
20,10,20516,3552,3092,3856,29412,1864,716
20,10,20508,3592,3088,3848,29452,1856,756
20,10,20508,3544,3136,3848,29352,1864,708
20,10,20508,3544,3088,3856,29300,1864,712
20,10,20508,3540,3092,3852,29296,1864,704
20,10,20508,3544,3088,3852,29352,1856,756
20,10,20508,3536,3088,3848,29400,1856,708
20,10,20560,3544,3092,3856,29460,1864,716
20,10,20512,3540,3092,3856,29352,1860,704
20,10,20508,3536,3088,3856,29352,1860,712
20,10,20560,3540,3088,3856,29460,1864,712
20,10,20516,3544,3088,3856,29412,1864,712
20,10,20508,3544,3088,3852,29516,1860,708
20,10,20464,3552,3092,3856,29468,1864,716
20,10,20460,3548,3088,3856,29572,1860,712
20,10,20512,3544,3088,3856,29624,1860,712
20,10,20512,3544,3088,3852,29624,1856,708
20,10,20452,3540,3088,3848,29564,1856,752
20,10,20464,3552,3092,3856,29576,1864,716
20,10,20452,3536,3088,3952,29504,1856,700
20,10,20456,3540,3088,3852,29456,1856,708
20,10,20508,3540,3088,3852,29512,1860,756
20,10,20516,3552,3092,3856,29468,1864,716
20,10,20564,3548,3088,3856,29572,1864,712
20,10,20560,3540,3088,3952,29556,1856,704
20,10,20560,3544,3088,3856,29620,1864,708
20,10,20980,3540,3088,3848,29720,1856,704
20,15,145228,52064,48416,49076,94232,13548,9860
20,15,144568,51932,48336,48844,93780,13568,9400
20,15,145972,52060,48416,49068,94440,14188,9444
20,15,146696,52128,48432,49036,94296,13564,9444
20,15,146660,52080,48380,48988,95768,13560,9440
20,15,146560,52084,48336,48888,93616,13564,9444
20,15,147668,52180,48432,49036,94452,13572,9444
20,15,148396,52324,48580,49084,94760,13564,9444
20,15,147736,52252,48432,50396,94368,13564,9444
20,15,147456,52176,48424,49036,94080,13564,9440
20,15,147860,52224,48524,49132,94700,13560,9440
20,15,148692,52424,48680,49332,95596,13612,9492
20,15,148372,52424,48624,49332,95484,13608,9488
20,15,148572,52472,48724,49332,95796,13612,9492
20,15,148596,52336,48716,50680,95920,13608,9488
20,15,148680,52364,48720,49432,95952,13612,9492
20,15,148900,52476,48728,49388,95852,13616,9496
20,15,148952,52424,48672,49284,95904,13612,9492
20,15,148532,52424,48628,49280,95644,13612,9488
20,15,148336,53604,48616,49228,95768,13604,9484
20,15,148068,52340,48672,50536,95824,13612,9492
20,15,147420,52340,49808,49212,95768,13604,9484
20,15,146832,52176,48484,49136,95296,13568,9448
20,15,147424,52228,48580,49188,95188,13568,9448
20,15,147892,52216,48576,49232,95496,13612,9492
20,15,148852,52416,48680,49376,95856,13616,9484
20,15,149264,52528,48676,49376,96216,13616,9492
20,15,149196,52464,48716,49424,96580,13656,9488
20,15,148880,52472,48728,49424,96484,13660,9492
20,15,148136,52372,48672,49384,96120,13612,9492
20,20,185068,78248,75988,81492,130572,18288,13832
20,20,185428,80160,76184,81648,131460,18336,13824
20,20,184816,78280,76016,81524,131076,19100,13824
20,20,182864,77908,75744,81100,129276,18296,13784
20,20,182092,77716,75604,81012,128560,18248,13792
20,20,181936,77668,77468,80968,128608,18244,13780
20,20,181244,77620,75504,80864,128304,18248,13736
20,20,180356,77516,75304,80608,127416,18192,13736
20,20,180012,77372,75108,82528,126644,18192,13692
20,20,180124,77184,75024,80124,125028,18156,13656
20,20,179256,77092,74724,79772,123784,18108,13648
20,20,182472,77084,74768,79756,124196,18148,13640
20,20,179344,77140,74772,79816,124460,18156,13648
20,20,179948,77236,75068,80116,125556,18156,13652
20,20,180760,77524,75260,80512,126796,18200,13688
20,20,181616,77768,75604,80808,128084,18196,13736
20,20,182496,77812,75744,81108,129076,18244,13788
20,20,183632,78108,75896,81460,130584,18296,13788
20,20,184352,78404,76340,82060,133084,18296,13840
20,20,185740,78640,76676,82508,134792,18340,13836
20,20,188172,78688,76624,82400,134424,18336,13832
20,20,184836,78548,76584,82356,134700,18336,13840
20,20,185688,78588,76576,82508,134636,18336,13884
20,20,184780,78452,76340,82052,133188,18296,13836
20,20,183648,78308,76192,81604,131728,18296,13792
20,20,184400,78256,76136,81704,131408,18244,13740
20,20,185420,78236,76120,81532,131028,18272,14392
20,20,188200,78648,76584,82256,133804,18344,13840
20,20,190720,78988,76872,82800,135196,18344,13884
20,20,189908,78836,76872,82696,135352,18384,13876
20,25,179760,78832,77376,83932,132380,18004,13836
20,25,182252,79124,77760,84272,132928,18056,13832
20,25,184284,79472,77904,84520,132852,18100,13880
20,25,185784,79668,78004,84560,132740,18144,13932
20,25,187596,80204,78396,85152,134012,18240,13976
20,25,188288,80448,78788,85496,135988,18232,14016
20,25,189688,80644,78980,85896,137344,18288,14076
20,25,190456,80836,79176,86196,138272,18336,14068
20,25,190980,80984,79224,86244,138528,18336,14068
20,25,190924,80984,79268,86440,138204,18328,14068
20,25,190460,80992,79228,86144,137952,18280,14068
20,25,191244,80984,79324,86344,138628,18336,14064
20,25,192396,81236,81540,86744,139348,18332,14072
20,25,192568,81376,79612,86884,140600,18376,14108
20,25,194252,81624,79860,87132,141576,18376,14112
20,25,194564,81612,79852,87132,141840,18424,14156
20,25,194660,81564,80008,87388,142148,18420,14204
20,25,194788,81660,80100,87584,143084,18428,14208
20,25,193856,81660,80100,87684,143768,18472,14208
20,25,193004,81568,80052,87648,143680,18428,14164
20,25,192060,81324,79904,87352,143108,18428,14160
20,25,192720,81416,79856,87236,142636,18428,14160
20,25,191972,81268,79804,87036,142536,18420,14160
20,25,190668,80940,81544,86796,141776,18376,14160
20,25,192732,81320,79760,86984,142704,18420,14160
20,25,193992,81564,79956,87392,143096,18428,14160
20,25,193572,81520,79952,87184,143004,18428,14160
20,25,193620,81372,79904,87348,143264,18476,14208
20,25,193448,81664,80208,87640,145096,18476,14212
20,25,193952,81736,80276,87816,145160,18452,14904
20,30,191548,75796,73788,81364,136128,15888,12292
20,30,189872,75456,73592,81064,134988,15844,12252
20,30,189068,75260,73296,80672,133372,15836,12196
20,30,189688,77072,75208,80572,132492,15836,12200
20,30,190848,75408,75156,80764,132840,15832,12196
20,30,191872,75704,73640,81060,134296,15840,12248
20,30,192296,75704,73740,81160,134668,15844,12248
20,30,193288,75948,73884,81352,135224,15888,12244
20,30,193016,75900,73836,81360,135492,15840,12296
20,30,194672,76244,74132,81756,137260,15932,12300
20,30,194660,76320,74156,82036,138700,16700,12344
20,30,193176,76136,74228,82112,138512,15940,12340
20,30,192188,76036,74172,81808,137468,15932,12292
20,30,192032,75888,73924,81612,135640,15884,12292
20,30,190960,75604,73436,80812,132200,15840,12244
20,30,190924,75564,73152,80308,130224,15796,12196
20,30,192408,75804,73644,80956,132296,15840,12204
20,30,193816,76252,73988,81560,135216,15844,12248
20,30,195144,76436,74372,82000,137036,15884,12296
20,30,195636,76528,74464,82300,138280,15932,12340
20,30,195984,76728,74616,82500,139376,15940,12340
20,30,195868,76636,74520,82504,139588,15932,12344
20,30,197596,76924,74864,82952,140884,15984,12340
20,30,196884,76920,74856,82900,141140,15932,12388
20,30,198324,76972,74908,83048,141604,15980,12384
20,30,198972,77264,75100,83344,142960,15976,12384
20,30,199516,77408,75244,83544,144368,16024,12384
20,30,200412,77456,75392,83688,144776,16024,12428
20,30,200112,77312,75356,83652,144268,16032,12436
20,30,199160,77248,75184,83328,142988,16792,12388
40,30,188304,75416,73304,80464,129380,15848,12204
40,30,188228,75516,73352,80616,129688,15848,12200
40,30,188280,75512,73340,80612,129788,15840,12200
40,30,188908,75604,73440,80552,130360,15888,12200
40,30,188840,75552,73488,80804,130508,15884,12244
40,30,188304,75560,73496,80864,130572,15844,12200
40,30,188124,75556,73492,80960,131404,15884,12248
40,30,188300,75800,73688,81060,132240,15892,12244
40,30,188404,75800,73684,81160,132340,15892,12244
40,30,187876,75804,73684,81112,132184,15892,12248
40,30,188520,75800,73632,81060,132128,15936,12244
40,30,188912,75704,73592,81060,131608,15884,12244
40,30,188296,75704,73488,80856,130664,15884,12244
40,30,188640,77508,73480,80756,129992,15884,12244
40,30,189548,75708,73544,80856,130192,15844,12248
40,30,194968,75796,73680,80952,130700,15880,12244
40,30,190160,75848,73680,81000,130808,15884,12244
40,30,189892,75852,73688,81052,130972,15892,12244
40,30,190156,75848,73688,81152,131124,15892,12244
40,30,189864,75948,73784,81264,132016,15892,12200
40,30,189876,76096,73928,81456,133156,15936,12248
40,30,189156,75992,73880,81448,133684,15932,12244
40,30,189432,76052,73940,81616,133744,15892,12252
40,30,189072,75844,73880,81400,133168,15932,12244
40,30,188696,75704,73592,81108,131664,15844,12196
40,30,188884,75700,73488,80856,130880,15836,12196
40,30,188672,75684,73472,80732,130072,16608,12196
40,30,187788,77376,73200,80416,128432,15840,12204
40,30,186696,75316,73004,80060,127076,15788,12152
40,30,186696,75264,73004,79908,129820,15796,12148
40,25,185152,74724,72508,79152,123692,15844,12152
40,25,185448,74720,72656,79464,124476,15892,12156
40,25,185184,74768,72556,79308,124376,15840,12196
40,25,184848,74632,72464,78956,123124,15840,12152
40,25,178448,76472,72348,78948,122380,15824,12660
40,25,184752,74580,72368,79120,122808,15844,12108
40,25,185348,74528,72316,79068,122972,15792,12152
40,25,185916,74728,72516,79160,123328,15844,12160
40,25,186180,76532,72608,79212,123696,15844,12152
40,25,187164,74928,72704,79456,124628,15892,12200
40,25,187156,75068,72804,79504,124832,15844,12204
40,25,185824,74972,72708,79408,124528,15848,12200
40,25,185228,74928,72764,79460,124524,15848,12204
40,25,185540,74820,72604,79460,124844,15892,12200
40,25,185032,75024,72808,79660,125832,15848,12204
40,25,173636,73592,71532,78072,119352,15892,12204
40,25,183920,74772,72708,79560,125100,15892,12200
40,25,183020,74580,72460,79312,124856,15840,12200
40,25,182816,74532,72372,79276,124968,15848,12152
40,25,182704,74476,72412,79372,124964,15848,12152
40,25,181548,74436,74084,79072,124084,15840,12152
40,25,181244,74288,72220,79072,123564,15800,12152
40,25,181048,74336,72172,78816,123092,15800,12108
40,25,181232,74280,72168,78720,122200,15796,12108
40,25,181960,74288,72072,78512,121368,15796,12108
40,25,182868,74436,72020,78456,121360,15788,12104
40,25,170900,70304,68744,74068,118392,15464,11772
40,25,183624,76540,72412,79012,122868,15840,12100
40,25,184644,74728,72664,79564,124264,15792,12152
40,25,186724,75124,73004,80068,126296,15896,12204
40,20,183252,83324,80404,85488,122384,20644,15328
40,20,177792,83132,80212,87460,121408,20600,15332
40,20,177812,83132,80160,84988,121040,20596,15324
40,20,177076,82988,80016,84948,120636,20648,15288
40,20,176576,82892,79872,84648,119752,20560,15240
40,20,177292,85020,79828,84500,119124,20552,15284
40,20,177412,82996,79772,84332,118596,20552,15236
40,20,178536,83144,79872,84376,118748,20604,15236
40,20,179920,83584,82224,85028,120132,20640,15280
40,20,181896,83924,80756,85576,121680,20700,15332
40,20,184664,84656,81336,86204,123204,20836,15424
40,20,184832,84656,81284,86100,122892,20832,15424
40,20,184984,84604,81288,86260,123364,20840,15472
40,20,186020,85096,81824,86952,125592,20888,15520
40,20,186192,85188,81968,87348,126572,20932,15556
40,20,184444,84992,81816,87000,125844,20920,15512
40,20,182564,84676,81556,86888,125424,21692,15464
40,20,182704,84592,81572,86868,125448,20836,15464
40,20,182076,84532,81308,86492,124124,20812,16208
40,20,181776,84264,81144,86224,123116,20740,15424
40,20,182160,84268,81044,86120,122808,20748,15428
40,20,182584,84264,81144,86220,123016,20792,15372
40,20,182748,84212,81140,86120,123016,20740,15428
40,20,183372,84412,81184,86264,123320,20840,15420
40,20,183456,84456,81336,86464,124096,20832,15424
40,20,182928,84308,81236,86372,124160,20788,15424
40,20,182016,84144,81024,88316,123416,20716,16068
40,20,181984,86120,81140,86224,123648,20784,15372
40,20,181816,86324,81092,86272,123588,20740,15420
40,20,181288,84212,80992,85968,123388,20784,15372
40,15,173060,73320,67292,66744,92036,19648,13224
40,15,173536,73476,67296,66736,94400,19692,13228
40,15,173804,73584,67352,66748,92352,19600,13224
40,15,173304,73464,67436,66884,94920,19692,13220
40,15,172704,73468,69344,67032,92972,19648,13228
40,15,172268,73360,67440,67032,92972,19648,13224
40,15,172216,73420,67388,66892,93080,19648,13224
40,15,171096,73272,67344,66840,92932,19644,13228
40,15,170620,73116,67244,66792,92720,19596,13180
40,15,170516,73116,67188,66736,92616,19592,13224
40,15,170792,73168,67248,66792,92620,19600,13228
40,15,169772,73124,67200,66792,92524,19648,13232
40,15,172096,72972,67100,66696,92476,19600,13180
40,15,169812,73176,67248,66840,92832,19600,13228
40,15,170656,73264,67340,66892,93188,19648,13224
40,15,170708,73104,67284,66980,93300,19692,13276
40,15,170124,73164,67292,66936,93140,19644,13228
40,15,169756,73112,67292,66788,92776,19640,13224
40,15,169940,73016,67092,66792,92420,19600,13220
40,15,170256,73120,67196,66744,92572,19604,13232
40,15,170692,73124,67200,66696,92528,19600,13228
40,15,171116,73224,67196,66792,92516,19600,13228
40,15,171336,73228,69056,66788,92464,19596,13228
40,15,171444,73220,67248,66788,92356,19600,13232
40,15,171816,73328,67352,66840,92352,19600,13232
40,15,171548,73220,67292,66844,92244,19656,13180
40,15,171228,73228,67248,66744,92304,19600,13180
40,15,171388,73272,67244,66840,92356,19604,13184
40,15,171436,73272,67296,66844,92564,19652,13224
40,15,171100,73268,67340,66940,92668,19648,13224
40,10,89396,20712,13908,12504,65620,12248,4588
40,10,89284,20708,14264,12500,65456,12208,4396
40,10,89192,20672,13920,12512,65204,12208,4404
40,10,90968,20664,13912,12500,65252,12256,4396
40,10,89344,21232,13912,12504,65084,12212,4396
40,10,89200,20716,13868,12508,65048,12216,4400
40,10,89308,20712,13912,12504,64832,12212,4396
40,10,89468,20720,13868,12508,64996,12208,4400
40,10,89476,20724,13868,12512,64996,12216,4408
40,10,89524,20708,13916,12500,64884,12208,4396
40,10,89688,20664,13916,12508,64996,12212,4352
40,10,89624,20716,13860,12508,65256,12212,4400
40,10,89516,20664,13916,12508,65204,12208,4400
40,10,89676,20764,13916,12500,65408,12208,4396
